surah_number,surah_name_arabic,surah_name_english,ayah_number,global_ayah_number,text_arabic,juz,manzil,page,ruku,hizb_quarter,sajda
36,"سُورَةُ يسٓ","Yaseen",75,3780,"لَا یَسۡتَطِیعُونَ نَصۡرَهُمۡ وَهُمۡ لَهُمۡ جُندࣱ مُّحۡضَرُونَ
",23,5,445,385,178,false
36,"سُورَةُ يسٓ","Yaseen",76,3781,"فَلَا یَحۡزُنكَ قَوۡلُهُمۡۘ إِنَّا نَعۡلَمُ مَا یُسِرُّونَ وَمَا یُعۡلِنُونَ
",23,5,445,385,178,false
36,"سُورَةُ يسٓ","Yaseen",77,3782,"أَوَلَمۡ یَرَ ٱلۡإِنسَـٰنُ أَنَّا خَلَقۡنَـٰهُ مِن نُّطۡفَةࣲ فَإِذَا هُوَ خَصِیمࣱ مُّبِینࣱ
",23,5,445,385,178,false
36,"سُورَةُ يسٓ","Yaseen",78,3783,"وَضَرَبَ لَنَا مَثَلࣰا وَنَسِیَ خَلۡقَهُۥۖ قَالَ مَن یُحۡیِ ٱلۡعِظَـٰمَ وَهِیَ رَمِیمࣱ
",23,5,445,385,178,false
36,"سُورَةُ يسٓ","Yaseen",79,3784,"قُلۡ یُحۡیِیهَا ٱلَّذِیۤ أَنشَأَهَاۤ أَوَّلَ مَرَّةࣲۖ وَهُوَ بِكُلِّ خَلۡقٍ عَلِیمٌ
",23,5,445,385,178,false
36,"سُورَةُ يسٓ","Yaseen",80,3785,"ٱلَّذِی جَعَلَ لَكُم مِّنَ ٱلشَّجَرِ ٱلۡأَخۡضَرِ نَارࣰا فَإِذَاۤ أَنتُم مِّنۡهُ تُوقِدُونَ
",23,5,445,385,178,false
36,"سُورَةُ يسٓ","Yaseen",81,3786,"أَوَلَیۡسَ ٱلَّذِی خَلَقَ ٱلسَّمَـٰوَ ٰ⁠تِ وَٱلۡأَرۡضَ بِقَـٰدِرٍ عَلَىٰۤ أَن یَخۡلُقَ مِثۡلَهُمۚ بَلَىٰ وَهُوَ ٱلۡخَلَّـٰقُ ٱلۡعَلِیمُ
",23,5,445,385,178,false
36,"سُورَةُ يسٓ","Yaseen",82,3787,"إِنَّمَاۤ أَمۡرُهُۥۤ إِذَاۤ أَرَادَ شَیۡـًٔا أَن یَقُولَ لَهُۥ كُن فَیَكُونُ
",23,5,445,385,178,false
36,"سُورَةُ يسٓ","Yaseen",83,3788,"فَسُبۡحَـٰنَ ٱلَّذِی بِیَدِهِۦ مَلَكُوتُ كُلِّ شَیۡءࣲ وَإِلَیۡهِ تُرۡجَعُونَ
",23,5,445,385,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",1,3789,"بِسۡمِ ٱللَّهِ ٱلرَّحۡمَـٰنِ ٱلرَّحِیمِ وَٱلصَّـٰۤفَّـٰتِ صَفࣰّا
",23,6,446,386,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",2,3790,"فَٱلزَّ ٰ⁠جِرَ ٰ⁠تِ زَجۡرࣰا
",23,6,446,386,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",3,3791,"فَٱلتَّـٰلِیَـٰتِ ذِكۡرًا
",23,6,446,386,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",4,3792,"إِنَّ إِلَـٰهَكُمۡ لَوَ ٰ⁠حِدࣱ
",23,6,446,386,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",5,3793,"رَّبُّ ٱلسَّمَـٰوَ ٰ⁠تِ وَٱلۡأَرۡضِ وَمَا بَیۡنَهُمَا وَرَبُّ ٱلۡمَشَـٰرِقِ
",23,6,446,386,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",6,3794,"إِنَّا زَیَّنَّا ٱلسَّمَاۤءَ ٱلدُّنۡیَا بِزِینَةٍ ٱلۡكَوَاكِبِ
",23,6,446,386,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",7,3795,"وَحِفۡظࣰا مِّن كُلِّ شَیۡطَـٰنࣲ مَّارِدࣲ
",23,6,446,386,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",8,3796,"لَّا یَسَّمَّعُونَ إِلَى ٱلۡمَلَإِ ٱلۡأَعۡلَىٰ وَیُقۡذَفُونَ مِن كُلِّ جَانِبࣲ
",23,6,446,386,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",9,3797,"دُحُورࣰاۖ وَلَهُمۡ عَذَابࣱ وَاصِبٌ
",23,6,446,386,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",10,3798,"إِلَّا مَنۡ خَطِفَ ٱلۡخَطۡفَةَ فَأَتۡبَعَهُۥ شِهَابࣱ ثَاقِبࣱ
",23,6,446,386,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",11,3799,"فَٱسۡتَفۡتِهِمۡ أَهُمۡ أَشَدُّ خَلۡقًا أَم مَّنۡ خَلَقۡنَاۤۚ إِنَّا خَلَقۡنَـٰهُم مِّن طِینࣲ لَّازِبِۭ
",23,6,446,386,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",12,3800,"بَلۡ عَجِبۡتَ وَیَسۡخَرُونَ
",23,6,446,386,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",13,3801,"وَإِذَا ذُكِّرُوا۟ لَا یَذۡكُرُونَ
",23,6,446,386,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",14,3802,"وَإِذَا رَأَوۡا۟ ءَایَةࣰ یَسۡتَسۡخِرُونَ
",23,6,446,386,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",15,3803,"وَقَالُوۤا۟ إِنۡ هَـٰذَاۤ إِلَّا سِحۡرࣱ مُّبِینٌ
",23,6,446,386,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",16,3804,"أَءِذَا مِتۡنَا وَكُنَّا تُرَابࣰا وَعِظَـٰمًا أَءِنَّا لَمَبۡعُوثُونَ
",23,6,446,386,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",17,3805,"أَوَءَابَاۤؤُنَا ٱلۡأَوَّلُونَ
",23,6,446,386,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",18,3806,"قُلۡ نَعَمۡ وَأَنتُمۡ دَ ٰ⁠خِرُونَ
",23,6,446,386,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",19,3807,"فَإِنَّمَا هِیَ زَجۡرَةࣱ وَ ٰ⁠حِدَةࣱ فَإِذَا هُمۡ یَنظُرُونَ
",23,6,446,386,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",20,3808,"وَقَالُوا۟ یَـٰوَیۡلَنَا هَـٰذَا یَوۡمُ ٱلدِّینِ
",23,6,446,386,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",21,3809,"هَـٰذَا یَوۡمُ ٱلۡفَصۡلِ ٱلَّذِی كُنتُم بِهِۦ تُكَذِّبُونَ
",23,6,446,386,178,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",22,3810,"۞ ٱحۡشُرُوا۟ ٱلَّذِینَ ظَلَمُوا۟ وَأَزۡوَ ٰ⁠جَهُمۡ وَمَا كَانُوا۟ یَعۡبُدُونَ
",23,6,446,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",23,3811,"مِن دُونِ ٱللَّهِ فَٱهۡدُوهُمۡ إِلَىٰ صِرَ ٰ⁠طِ ٱلۡجَحِیمِ
",23,6,446,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",24,3812,"وَقِفُوهُمۡۖ إِنَّهُم مَّسۡـُٔولُونَ
",23,6,446,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",25,3813,"مَا لَكُمۡ لَا تَنَاصَرُونَ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",26,3814,"بَلۡ هُمُ ٱلۡیَوۡمَ مُسۡتَسۡلِمُونَ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",27,3815,"وَأَقۡبَلَ بَعۡضُهُمۡ عَلَىٰ بَعۡضࣲ یَتَسَاۤءَلُونَ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",28,3816,"قَالُوۤا۟ إِنَّكُمۡ كُنتُمۡ تَأۡتُونَنَا عَنِ ٱلۡیَمِینِ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",29,3817,"قَالُوا۟ بَل لَّمۡ تَكُونُوا۟ مُؤۡمِنِینَ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",30,3818,"وَمَا كَانَ لَنَا عَلَیۡكُم مِّن سُلۡطَـٰنِۭۖ بَلۡ كُنتُمۡ قَوۡمࣰا طَـٰغِینَ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",31,3819,"فَحَقَّ عَلَیۡنَا قَوۡلُ رَبِّنَاۤۖ إِنَّا لَذَاۤىِٕقُونَ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",32,3820,"فَأَغۡوَیۡنَـٰكُمۡ إِنَّا كُنَّا غَـٰوِینَ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",33,3821,"فَإِنَّهُمۡ یَوۡمَىِٕذࣲ فِی ٱلۡعَذَابِ مُشۡتَرِكُونَ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",34,3822,"إِنَّا كَذَ ٰ⁠لِكَ نَفۡعَلُ بِٱلۡمُجۡرِمِینَ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",35,3823,"إِنَّهُمۡ كَانُوۤا۟ إِذَا قِیلَ لَهُمۡ لَاۤ إِلَـٰهَ إِلَّا ٱللَّهُ یَسۡتَكۡبِرُونَ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",36,3824,"وَیَقُولُونَ أَىِٕنَّا لَتَارِكُوۤا۟ ءَالِهَتِنَا لِشَاعِرࣲ مَّجۡنُونِۭ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",37,3825,"بَلۡ جَاۤءَ بِٱلۡحَقِّ وَصَدَّقَ ٱلۡمُرۡسَلِینَ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",38,3826,"إِنَّكُمۡ لَذَاۤىِٕقُوا۟ ٱلۡعَذَابِ ٱلۡأَلِیمِ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",39,3827,"وَمَا تُجۡزَوۡنَ إِلَّا مَا كُنتُمۡ تَعۡمَلُونَ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",40,3828,"إِلَّا عِبَادَ ٱللَّهِ ٱلۡمُخۡلَصِینَ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",41,3829,"أُو۟لَـٰۤىِٕكَ لَهُمۡ رِزۡقࣱ مَّعۡلُومࣱ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",42,3830,"فَوَ ٰ⁠كِهُ وَهُم مُّكۡرَمُونَ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",43,3831,"فِی جَنَّـٰتِ ٱلنَّعِیمِ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",44,3832,"عَلَىٰ سُرُرࣲ مُّتَقَـٰبِلِینَ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",45,3833,"یُطَافُ عَلَیۡهِم بِكَأۡسࣲ مِّن مَّعِینِۭ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",46,3834,"بَیۡضَاۤءَ لَذَّةࣲ لِّلشَّـٰرِبِینَ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",47,3835,"لَا فِیهَا غَوۡلࣱ وَلَا هُمۡ عَنۡهَا یُنزَفُونَ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",48,3836,"وَعِندَهُمۡ قَـٰصِرَ ٰ⁠تُ ٱلطَّرۡفِ عِینࣱ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",49,3837,"كَأَنَّهُنَّ بَیۡضࣱ مَّكۡنُونࣱ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",50,3838,"فَأَقۡبَلَ بَعۡضُهُمۡ عَلَىٰ بَعۡضࣲ یَتَسَاۤءَلُونَ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",51,3839,"قَالَ قَاۤىِٕلࣱ مِّنۡهُمۡ إِنِّی كَانَ لِی قَرِینࣱ
",23,6,447,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",52,3840,"یَقُولُ أَءِنَّكَ لَمِنَ ٱلۡمُصَدِّقِینَ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",53,3841,"أَءِذَا مِتۡنَا وَكُنَّا تُرَابࣰا وَعِظَـٰمًا أَءِنَّا لَمَدِینُونَ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",54,3842,"قَالَ هَلۡ أَنتُم مُّطَّلِعُونَ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",55,3843,"فَٱطَّلَعَ فَرَءَاهُ فِی سَوَاۤءِ ٱلۡجَحِیمِ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",56,3844,"قَالَ تَٱللَّهِ إِن كِدتَّ لَتُرۡدِینِ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",57,3845,"وَلَوۡلَا نِعۡمَةُ رَبِّی لَكُنتُ مِنَ ٱلۡمُحۡضَرِینَ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",58,3846,"أَفَمَا نَحۡنُ بِمَیِّتِینَ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",59,3847,"إِلَّا مَوۡتَتَنَا ٱلۡأُولَىٰ وَمَا نَحۡنُ بِمُعَذَّبِینَ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",60,3848,"إِنَّ هَـٰذَا لَهُوَ ٱلۡفَوۡزُ ٱلۡعَظِیمُ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",61,3849,"لِمِثۡلِ هَـٰذَا فَلۡیَعۡمَلِ ٱلۡعَـٰمِلُونَ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",62,3850,"أَذَ ٰ⁠لِكَ خَیۡرࣱ نُّزُلًا أَمۡ شَجَرَةُ ٱلزَّقُّومِ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",63,3851,"إِنَّا جَعَلۡنَـٰهَا فِتۡنَةࣰ لِّلظَّـٰلِمِینَ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",64,3852,"إِنَّهَا شَجَرَةࣱ تَخۡرُجُ فِیۤ أَصۡلِ ٱلۡجَحِیمِ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",65,3853,"طَلۡعُهَا كَأَنَّهُۥ رُءُوسُ ٱلشَّیَـٰطِینِ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",66,3854,"فَإِنَّهُمۡ لَـَٔاكِلُونَ مِنۡهَا فَمَالِـُٔونَ مِنۡهَا ٱلۡبُطُونَ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",67,3855,"ثُمَّ إِنَّ لَهُمۡ عَلَیۡهَا لَشَوۡبࣰا مِّنۡ حَمِیمࣲ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",68,3856,"ثُمَّ إِنَّ مَرۡجِعَهُمۡ لَإِلَى ٱلۡجَحِیمِ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",69,3857,"إِنَّهُمۡ أَلۡفَوۡا۟ ءَابَاۤءَهُمۡ ضَاۤلِّینَ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",70,3858,"فَهُمۡ عَلَىٰۤ ءَاثَـٰرِهِمۡ یُهۡرَعُونَ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",71,3859,"وَلَقَدۡ ضَلَّ قَبۡلَهُمۡ أَكۡثَرُ ٱلۡأَوَّلِینَ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",72,3860,"وَلَقَدۡ أَرۡسَلۡنَا فِیهِم مُّنذِرِینَ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",73,3861,"فَٱنظُرۡ كَیۡفَ كَانَ عَـٰقِبَةُ ٱلۡمُنذَرِینَ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",74,3862,"إِلَّا عِبَادَ ٱللَّهِ ٱلۡمُخۡلَصِینَ
",23,6,448,387,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",75,3863,"وَلَقَدۡ نَادَىٰنَا نُوحࣱ فَلَنِعۡمَ ٱلۡمُجِیبُونَ
",23,6,448,388,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",76,3864,"وَنَجَّیۡنَـٰهُ وَأَهۡلَهُۥ مِنَ ٱلۡكَرۡبِ ٱلۡعَظِیمِ
",23,6,448,388,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",77,3865,"وَجَعَلۡنَا ذُرِّیَّتَهُۥ هُمُ ٱلۡبَاقِینَ
",23,6,449,388,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",78,3866,"وَتَرَكۡنَا عَلَیۡهِ فِی ٱلۡـَٔاخِرِینَ
",23,6,449,388,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",79,3867,"سَلَـٰمٌ عَلَىٰ نُوحࣲ فِی ٱلۡعَـٰلَمِینَ
",23,6,449,388,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",80,3868,"إِنَّا كَذَ ٰ⁠لِكَ نَجۡزِی ٱلۡمُحۡسِنِینَ
",23,6,449,388,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",81,3869,"إِنَّهُۥ مِنۡ عِبَادِنَا ٱلۡمُؤۡمِنِینَ
",23,6,449,388,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",82,3870,"ثُمَّ أَغۡرَقۡنَا ٱلۡـَٔاخَرِینَ
",23,6,449,388,179,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",83,3871,"۞ وَإِنَّ مِن شِیعَتِهِۦ لَإِبۡرَ ٰ⁠هِیمَ
",23,6,449,388,180,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",84,3872,"إِذۡ جَاۤءَ رَبَّهُۥ بِقَلۡبࣲ سَلِیمٍ
",23,6,449,388,180,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",85,3873,"إِذۡ قَالَ لِأَبِیهِ وَقَوۡمِهِۦ مَاذَا تَعۡبُدُونَ
",23,6,449,388,180,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",86,3874,"أَىِٕفۡكًا ءَالِهَةࣰ دُونَ ٱللَّهِ تُرِیدُونَ
",23,6,449,388,180,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",87,3875,"فَمَا ظَنُّكُم بِرَبِّ ٱلۡعَـٰلَمِینَ
",23,6,449,388,180,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",88,3876,"فَنَظَرَ نَظۡرَةࣰ فِی ٱلنُّجُومِ
",23,6,449,388,180,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",89,3877,"فَقَالَ إِنِّی سَقِیمࣱ
",23,6,449,388,180,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",90,3878,"فَتَوَلَّوۡا۟ عَنۡهُ مُدۡبِرِینَ
",23,6,449,388,180,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",91,3879,"فَرَاغَ إِلَىٰۤ ءَالِهَتِهِمۡ فَقَالَ أَلَا تَأۡكُلُونَ
",23,6,449,388,180,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",92,3880,"مَا لَكُمۡ لَا تَنطِقُونَ
",23,6,449,388,180,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",93,3881,"فَرَاغَ عَلَیۡهِمۡ ضَرۡبَۢا بِٱلۡیَمِینِ
",23,6,449,388,180,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",94,3882,"فَأَقۡبَلُوۤا۟ إِلَیۡهِ یَزِفُّونَ
",23,6,449,388,180,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",95,3883,"قَالَ أَتَعۡبُدُونَ مَا تَنۡحِتُونَ
",23,6,449,388,180,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",96,3884,"وَٱللَّهُ خَلَقَكُمۡ وَمَا تَعۡمَلُونَ
",23,6,449,388,180,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",97,3885,"قَالُوا۟ ٱبۡنُوا۟ لَهُۥ بُنۡیَـٰنࣰا فَأَلۡقُوهُ فِی ٱلۡجَحِیمِ
",23,6,449,388,180,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",98,3886,"فَأَرَادُوا۟ بِهِۦ كَیۡدࣰا فَجَعَلۡنَـٰهُمُ ٱلۡأَسۡفَلِینَ
",23,6,449,388,180,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",99,3887,"وَقَالَ إِنِّی ذَاهِبٌ إِلَىٰ رَبِّی سَیَهۡدِینِ
",23,6,449,388,180,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",100,3888,"رَبِّ هَبۡ لِی مِنَ ٱلصَّـٰلِحِینَ
",23,6,449,388,180,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",101,3889,"فَبَشَّرۡنَـٰهُ بِغُلَـٰمٍ حَلِیمࣲ
",23,6,449,388,180,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",102,3890,"فَلَمَّا بَلَغَ مَعَهُ ٱلسَّعۡیَ قَالَ یَـٰبُنَیَّ إِنِّیۤ أَرَىٰ فِی ٱلۡمَنَامِ أَنِّیۤ أَذۡبَحُكَ فَٱنظُرۡ مَاذَا تَرَىٰۚ قَالَ یَـٰۤأَبَتِ ٱفۡعَلۡ مَا تُؤۡمَرُۖ سَتَجِدُنِیۤ إِن شَاۤءَ ٱللَّهُ مِنَ ٱلصَّـٰبِرِینَ
",23,6,449,388,180,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",103,3891,"فَلَمَّاۤ أَسۡلَمَا وَتَلَّهُۥ لِلۡجَبِینِ
",23,6,450,388,180,false
37,"سُورَةُ الصَّافَّاتِ","As-Saaffaat",104,3892,"وَنَـٰدَیۡنَـٰهُ أَن یَـٰۤإِبۡرَ ٰ⁠هِیمُ
",23,6,450,388,180,false
